junction,period_date,traffic_risk,risk_score,year,month,total_accidents,fatal_accidents,injury_accidents,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,quarter,is_year_start,month_sin,month_cos,day_of_week,dow_sin,dow_cos,weekend_indicator,accidents_lag_1,accidents_lag_2,accidents_lag_3,accidents_rolling_mean_3,accidents_rolling_std_3,accidents_rolling_mean_6,accidents_rolling_std_6,accidents_trend_3_12,junction_target_enc,junction_ordinal_enc
Jhansi Rani Square,2020-07-01,LOW,9.94,2020,7,3,0,2,4.0,4.0,12.0,25.0,3.0,18.0,2.083,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,5.0,3.0,3.0,3.667,1.155,3.5,2.074,0.587,18.898541666666667,11
Jhansi Rani Square,2020-08-01,MEDIUM,26.52,2020,8,9,0,7,3.0,3.0,12.0,28.0,3.0,20.0,2.333,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,4.0,5.0,3.0,4.0,1.0,4.167,1.169,0.571,18.898541666666667,11
Jhansi Rani Square,2020-09-01,LOW,4.42,2020,9,1,0,1,9.0,9.0,16.0,37.0,3.0,27.0,3.083,3,0,-1.0,-0.0,1,0.781831,0.62349,0,3.0,4.0,5.0,4.0,1.0,4.0,1.265,0.432,18.898541666666667,11
Jhansi Rani Square,2020-10-01,MEDIUM,38.12,2020,10,9,1,7,1.0,1.0,13.0,38.0,3.0,28.0,3.167,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,9.0,3.0,4.0,5.333,3.215,4.5,2.345,0.561,18.898541666666667,11
Jhansi Rani Square,2020-11-01,LOW,22.65,2020,11,4,1,2,9.0,9.0,19.0,47.0,4.0,35.0,3.917,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,1.0,9.0,3.0,4.333,4.163,4.167,2.714,0.369,18.898541666666667,11
Jhansi Rani Square,2020-12-01,LOW,20.99,2020,12,7,0,6,4.0,4.0,14.0,51.0,5.0,37.0,4.25,4,0,-0.0,1.0,1,0.781831,0.62349,0,9.0,1.0,9.0,6.333,4.619,5.167,3.251,0.497,18.898541666666667,11
Jhansi Rani Square,2021-01-01,LOW,16.02,2021,1,4,0,4,7.0,7.0,20.0,58.0,5.0,43.0,4.833,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,4.0,9.0,1.0,4.667,4.041,5.0,3.286,0.322,18.898541666666667,11
Jhansi Rani Square,2021-02-01,MEDIUM,31.49,2021,2,6,0,5,4.0,4.0,15.0,58.0,5.0,46.0,4.833,1,0,0.866025,0.5,0,0.0,1.0,0,7.0,4.0,9.0,6.667,2.517,5.5,3.332,0.46,18.898541666666667,11
Jhansi Rani Square,2021-03-01,LOW,8.29,2021,3,3,0,3,6.0,6.0,17.0,58.0,4.0,46.0,4.833,1,0,1.0,0.0,0,0.0,1.0,0,4.0,7.0,4.0,5.0,1.732,5.667,3.204,0.345,18.898541666666667,11
Jhansi Rani Square,2021-04-01,LOW,0.0,2021,4,0,0,0,3.0,3.0,13.0,58.0,4.0,47.0,4.833,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,6.0,4.0,7.0,5.667,1.528,5.167,2.787,0.391,18.898541666666667,11
Jhansi Rani Square,2021-05-01,LOW,19.89,2021,5,6,0,5,0.0,0.0,9.0,55.0,4.0,46.0,4.583,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,3.0,6.0,4.0,4.333,1.528,5.5,2.258,0.315,18.898541666666667,11
Jhansi Rani Square,2021-06-01,LOW,24.31,2021,6,7,0,4,6.0,6.0,9.0,56.0,3.0,46.0,4.667,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,3.0,6.0,3.0,3.0,4.0,2.449,0.214,18.898541666666667,11
Jhansi Rani Square,2021-07-01,LOW,20.44,2021,7,5,0,4,7.0,7.0,13.0,59.0,2.0,46.0,4.917,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,6.0,0.0,3.0,3.0,3.0,4.333,2.582,0.203,18.898541666666667,11
Jhansi Rani Square,2021-08-01,LOW,3.87,2021,8,2,0,1,5.0,5.0,18.0,61.0,2.0,48.0,5.083,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,7.0,6.0,0.0,4.333,3.786,4.333,2.582,0.284,18.898541666666667,11
Jhansi Rani Square,2021-09-01,LOW,16.02,2021,9,4,1,3,2.0,2.0,14.0,54.0,2.0,42.0,4.5,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,5.0,7.0,6.0,6.0,1.0,4.5,2.588,0.444,18.898541666666667,11
Jhansi Rani Square,2021-10-01,LOW,11.6,2021,10,3,0,3,4.0,4.0,11.0,57.0,3.0,44.0,4.75,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,2.0,5.0,7.0,4.667,2.517,3.833,2.639,0.328,18.898541666666667,11
Jhansi Rani Square,2021-11-01,LOW,17.13,2021,11,5,0,5,3.0,3.0,9.0,51.0,2.0,40.0,4.25,4,0,-0.5,0.866025,0,0.0,1.0,0,4.0,2.0,5.0,3.667,1.528,4.0,2.608,0.288,18.898541666666667,11
Jhansi Rani Square,2021-12-01,LOW,3.87,2021,12,2,0,1,5.0,5.0,12.0,52.0,1.0,43.0,4.333,4,0,-0.0,1.0,2,0.974928,-0.222521,0,3.0,4.0,2.0,3.0,1.0,4.5,1.871,0.231,18.898541666666667,11
Jhansi Rani Square,2022-01-01,LOW,13.81,2022,1,8,0,3,2.0,2.0,10.0,47.0,1.0,38.0,3.917,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,5.0,3.0,4.0,4.0,1.0,4.333,1.751,0.34,18.898541666666667,11
Jhansi Rani Square,2022-02-01,LOW,11.05,2022,2,4,0,1,8.0,8.0,15.0,51.0,1.0,37.0,4.25,1,0,0.866025,0.5,1,0.781831,0.62349,0,2.0,5.0,3.0,3.333,1.528,3.5,1.378,0.261,18.898541666666667,11
Jhansi Rani Square,2022-03-01,LOW,16.57,2022,3,3,0,3,4.0,4.0,14.0,49.0,1.0,33.0,4.083,1,0,1.0,0.0,1,0.781831,0.62349,0,8.0,2.0,5.0,5.0,3.0,4.0,2.28,0.408,18.898541666666667,11
Jhansi Rani Square,2022-04-01,LOW,23.2,2022,4,6,1,4,3.0,3.0,15.0,49.0,1.0,33.0,4.083,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,4.0,8.0,2.0,4.667,3.055,4.333,2.066,0.381,18.898541666666667,11
Jhansi Rani Square,2022-05-01,LOW,15.47,2022,5,8,0,3,6.0,6.0,13.0,55.0,2.0,37.0,4.583,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,3.0,4.0,8.0,5.0,2.646,4.167,2.137,0.364,18.898541666666667,11
Jhansi Rani Square,2022-06-01,LOW,11.05,2022,6,4,0,3,8.0,8.0,17.0,57.0,2.0,35.0,4.75,2,0,0.0,-1.0,2,0.974928,-0.222521,0,6.0,3.0,4.0,4.333,1.528,4.667,2.16,0.304,18.898541666666667,11
Jhansi Rani Square,2022-07-01,LOW,19.89,2022,7,9,0,6,4.0,4.0,18.0,54.0,2.0,34.0,4.5,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,8.0,6.0,3.0,5.667,2.517,5.167,2.563,0.42,18.898541666666667,11
Jhansi Rani Square,2022-08-01,LOW,11.6,2022,8,6,0,2,9.0,9.0,21.0,58.0,2.0,36.0,4.833,3,0,-0.866025,-0.5,0,0.0,1.0,0,4.0,8.0,6.0,6.0,2.0,5.5,2.168,0.414,18.898541666666667,11
Jhansi Rani Square,2022-09-01,LOW,7.73,2022,9,4,0,2,6.0,6.0,19.0,62.0,2.0,37.0,5.167,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,9.0,4.0,8.0,7.0,2.646,5.667,2.422,0.452,18.898541666666667,11
Jhansi Rani Square,2022-10-01,LOW,15.47,2022,10,5,0,4,4.0,4.0,19.0,62.0,1.0,36.0,5.167,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,6.0,9.0,4.0,6.333,2.517,6.0,2.28,0.409,18.898541666666667,11
Jhansi Rani Square,2022-11-01,MEDIUM,27.07,2022,11,8,1,4,5.0,5.0,15.0,64.0,1.0,37.0,5.333,4,0,-0.5,0.866025,1,0.781831,0.62349,0,4.0,6.0,9.0,6.333,2.517,6.167,2.041,0.396,18.898541666666667,11
Jhansi Rani Square,2022-12-01,LOW,18.78,2022,12,5,0,3,8.0,8.0,17.0,67.0,2.0,36.0,5.583,4,0,-0.0,1.0,3,0.433884,-0.900969,0,5.0,4.0,6.0,5.0,1.0,6.0,2.098,0.299,18.898541666666667,11
Jhansi Rani Square,2023-01-01,LOW,7.18,2023,1,2,0,1,5.0,5.0,18.0,70.0,2.0,38.0,5.833,1,1,0.5,0.866025,6,-0.781831,0.62349,1,8.0,5.0,4.0,5.667,2.082,6.0,2.098,0.324,18.898541666666667,11
Jhansi Rani Square,2023-02-01,LOW,17.68,2023,2,7,0,5,2.0,2.0,15.0,64.0,2.0,36.0,5.333,1,0,0.866025,0.5,2,0.974928,-0.222521,0,5.0,8.0,5.0,6.0,1.732,6.167,1.941,0.375,18.898541666666667,11
Jhansi Rani Square,2023-03-01,LOW,11.6,2023,3,3,0,3,7.0,7.0,14.0,67.0,2.0,40.0,5.583,1,0,1.0,0.0,2,0.974928,-0.222521,0,2.0,5.0,8.0,5.0,3.0,5.0,2.0,0.299,18.898541666666667,11
Jhansi Rani Square,2023-04-01,MEDIUM,48.62,2023,4,11,1,8,3.0,3.0,12.0,67.0,2.0,40.0,5.583,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,7.0,2.0,5.0,4.667,2.517,5.167,2.137,0.279,18.898541666666667,11
Jhansi Rani Square,2023-05-01,LOW,15.47,2023,5,5,0,4,11.0,11.0,21.0,72.0,2.0,44.0,6.0,2,0,0.5,-0.866025,0,0.0,1.0,0,3.0,7.0,2.0,4.0,2.646,5.0,2.28,0.222,18.898541666666667,11
Jhansi Rani Square,2023-06-01,LOW,11.05,2023,6,4,0,3,5.0,5.0,19.0,69.0,2.0,45.0,5.75,2,0,0.0,-1.0,3,0.433884,-0.900969,0,11.0,3.0,7.0,7.0,4.0,6.0,3.347,0.406,18.898541666666667,11
Jhansi Rani Square,2023-07-01,MEDIUM,38.12,2023,7,12,0,7,4.0,4.0,20.0,69.0,2.0,45.0,5.75,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,5.0,11.0,3.0,6.333,4.163,5.5,3.209,0.367,18.898541666666667,11
Jhansi Rani Square,2023-08-01,LOW,18.78,2023,8,5,0,4,12.0,12.0,21.0,72.0,2.0,46.0,6.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,4.0,5.0,11.0,6.667,3.786,5.333,3.266,0.37,18.898541666666667,11
Jhansi Rani Square,2023-09-01,HIGH,51.38,2023,9,15,0,10,5.0,5.0,21.0,71.0,2.0,48.0,5.917,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,12.0,4.0,5.0,7.0,4.359,7.0,3.742,0.394,18.898541666666667,11
Jhansi Rani Square,2023-10-01,MEDIUM,40.88,2023,10,13,0,8,15.0,15.0,32.0,82.0,2.0,56.0,6.833,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,5.0,12.0,4.0,7.0,4.359,6.667,3.83,0.341,18.898541666666667,11
Jhansi Rani Square,2023-11-01,MEDIUM,33.15,2023,11,9,1,7,13.0,13.0,33.0,90.0,2.0,60.0,7.5,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,15.0,5.0,12.0,10.667,5.132,8.667,4.59,0.474,18.898541666666667,11
Jhansi Rani Square,2023-12-01,MEDIUM,33.7,2023,12,8,1,7,9.0,9.0,37.0,91.0,2.0,63.0,7.583,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,13.0,15.0,5.0,11.0,5.292,9.0,4.858,0.484,18.898541666666667,11
KDK College Chowk,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-05-01,LOW,0.0,2020,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-07-01,LOW,0.0,2020,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-08-01,LOW,0.0,2020,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-09-01,LOW,0.0,2020,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-10-01,LOW,0.0,2020,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-11-01,LOW,0.0,2020,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2020-12-01,LOW,0.0,2020,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-02-01,LOW,0.0,2021,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-03-01,LOW,0.0,2021,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-04-01,LOW,0.0,2021,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-05-01,LOW,0.0,2021,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-06-01,LOW,0.0,2021,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-07-01,LOW,0.0,2021,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-08-01,LOW,0.0,2021,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-09-01,LOW,0.0,2021,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-10-01,LOW,0.0,2021,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-11-01,LOW,0.0,2021,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2021-12-01,LOW,0.0,2021,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-01-01,LOW,0.0,2022,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-02-01,LOW,0.0,2022,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-03-01,LOW,0.0,2022,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-04-01,LOW,0.0,2022,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-05-01,LOW,0.0,2022,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-06-01,LOW,0.0,2022,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-07-01,LOW,0.0,2022,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-08-01,LOW,0.0,2022,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-09-01,LOW,0.0,2022,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-10-01,LOW,0.0,2022,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-11-01,LOW,0.0,2022,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2022-12-01,LOW,0.0,2022,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-01-01,LOW,0.0,2023,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-02-01,LOW,0.0,2023,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-03-01,LOW,0.0,2023,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-04-01,LOW,0.0,2023,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-05-01,LOW,0.0,2023,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-06-01,LOW,0.0,2023,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-07-01,LOW,0.0,2023,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-08-01,LOW,0.0,2023,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-09-01,LOW,0.0,2023,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-10-01,LOW,0.0,2023,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-11-01,LOW,0.0,2023,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
KDK College Chowk,2023-12-01,LOW,0.0,2023,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Kalamna Market Chowk,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-05-01,LOW,0.0,2020,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-07-01,LOW,0.0,2020,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-08-01,LOW,0.0,2020,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-09-01,LOW,0.0,2020,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-10-01,LOW,0.0,2020,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-11-01,LOW,0.0,2020,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2020-12-01,LOW,0.0,2020,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Kalamna Market Chowk,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
